Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
490	-15732.6	-15715.5	-17.0741	0.0792511	0.106591	0.0876239	0.0971969	0.0635345	0.0676928	0.0910594	0.172379	0.115716	0.128244	0.0776089	0.0767299	0.129913	0.0921063	0.0986715	0.137258	0.0717884	0.0957872	0.0963526	0.137034	0.114529	0.103114	0.151267	0.0335944	0.0274413	0.0353877	0.0225335	0.0616507	0.0206625	0.0076904	0.0234099	0.0327715	0.0432285	0.0194804	0.0450071	0.0248751	0.0492733	0.0480708	0.0761906	0.0522252	0.0214857	0.0178276	0.0714151	3.12567
500	-15726.9	-15710.3	-16.6402	0.088426	0.114132	0.0793657	0.121797	0.0550494	0.0908818	0.128158	0.186536	0.103883	0.113246	0.0719562	0.0841254	0.0960426	0.0713129	0.0913446	0.133846	0.066149	0.106544	0.101969	0.128179	0.11637	0.0734262	0.147292	0.036357	0.0323861	0.0270503	0.0289674	0.0429225	0.0297708	0.023101	0.0315556	0.0171297	0.0291179	0.0233048	0.0274616	0.0172216	0.047549	0.0449658	0.0981303	0.065499	0.0108951	0.0306267	0.0482315	3.08227
510	-15720.9	-15704.2	-16.691	0.0856906	0.114132	0.0853579	0.0980745	0.0775027	0.0825306	0.120358	0.181993	0.0945859	0.122658	0.0800373	0.0775975	0.0960426	0.0825773	0.0882192	0.133846	0.0657398	0.0837254	0.0877777	0.128179	0.111079	0.0879897	0.1274	0.027632	0.0437639	0.0305198	0.0317291	0.0487825	0.0244835	0.0290447	0.0429011	0.0302185	0.02717	0.0158262	0.0445765	0.023026	0.0557109	0.0550583	0.0786236	0.0745878	0.014005	0.0237081	0.0528983	3.08736
520	-15729.2	-15713.7	-15.4636	0.0979157	0.108714	0.0748978	0.0816529	0.0644469	0.0798846	0.120806	0.165554	0.132391	0.112479	0.0680735	0.0790426	0.106358	0.0761261	0.085037	0.112915	0.0605608	0.0914609	0.0918153	0.123403	0.102988	0.106346	0.149818	0.0239961	0.0307391	0.0139964	0.0318048	0.0597601	0.0256743	0.0149737	0.0336447	0.0178309	0.0274018	0.0233856	0.0227557	0.0189881	0.0419163	0.044475	0.0786236	0.048187	0.0329229	0.0314908	0.0493568	2.96461
530	-15727.9	-15712.4	-15.4559	0.0855344	0.0892483	0.0748978	0.118103	0.067665	0.0662742	0.116484	0.145211	0.113672	0.104199	0.074139	0.0581049	0.107685	0.0906159	0.0850576	0.119662	0.0710325	0.0933983	0.101845	0.119444	0.115849	0.0802184	0.152838	0.0326288	0.0387541	0.0187538	0.042223	0.0334625	0.0216066	0.0179042	0.0298082	0.0355156	0.0414843	0.0351256	0.0332868	0.0259061	0.0405583	0.0390816	0.0712503	0.0510019	0.0194713	0.0308561	0.0539862	2.96384
540	-15731	-15715.8	-15.2675	0.0855344	0.110796	0.0935124	0.102211	0.0801932	0.0733218	0.133129	0.16092	0.100969	0.116403	0.0828697	0.0691252	0.0961051	0.0906159	0.0974584	0.093897	0.0635091	0.086034	0.099039	0.105805	0.103363	0.0843384	0.132046	0.0400923	0.0148546	0.0142547	0.032445	0.0488113	0.0200216	0.0370951	0.0473103	0.0301872	0.0206277	0.0172812	0.0246106	0.0197049	0.04968	0.0407944	0.0708977	0.0643	0.00695678	0.0242189	0.0596591	2.945
550	-15724.9	-15708.7	-16.2067	0.0822987	0.110379	0.10183	0.10449	0.066886	0.0763174	0.118964	0.171548	0.0971783	0.0938329	0.0806872	0.081572	0.109074	0.0653281	0.0808641	0.122118	0.0663679	0.0809654	0.099039	0.105918	0.121474	0.0895532	0.15141	0.0416343	0.0352778	0.0351501	0.0285219	0.049034	0.02108	0.0230505	0.0299125	0.0341279	0.0338402	0.0473491	0.032146	0.0288931	0.041456	0.0388187	0.0761828	0.0616586	0.0209547	0.0244523	0.057284	3.03892
560	-15726.2	-15709.7	-16.5734	0.101005	0.123576	0.0810048	0.111864	0.0700742	0.0704435	0.123309	0.161036	0.128918	0.107125	0.0712256	0.097133	0.104209	0.0883803	0.0944418	0.139453	0.0620599	0.0675962	0.0932952	0.105918	0.115562	0.0891503	0.158678	0.0355251	0.0307071	0.0163575	0.0419837	0.0460957	0.02875	0.0260619	0.0220677	0.0274955	0.0281294	0.0350328	0.0295544	0.0323801	0.0368945	0.0378322	0.0808187	0.0474244	0.0226032	0.0212507	0.0631734	3.0756
570	-15726.5	-15710.4	-16.0867	0.0833571	0.113386	0.105991	0.117512	0.0743057	0.069685	0.132657	0.14879	0.114235	0.111114	0.0689745	0.0780117	0.0828995	0.102363	0.0785345	0.116781	0.0655367	0.0722746	0.0926091	0.121123	0.0933752	0.0892331	0.148316	0.0521856	0.0176974	0.0162369	0.0323869	0.0492336	0.029442	0.0321333	0.0284641	0.0251379	0.0369256	0.0306487	0.0306202	0.0241138	0.0450107	0.0452939	0.0808187	0.0669901	0.0105541	0.0303822	0.0615831	3.02692
580	-15727.7	-15711.4	-16.3237	0.0770118	0.112318	0.083444	0.109638	0.0743057	0.0851428	0.132657	0.159233	0.112346	0.126134	0.0760995	0.0734752	0.0846308	0.0936276	0.103675	0.103923	0.0582949	0.0979448	0.113496	0.138229	0.13047	0.108369	0.128306	0.0359548	0.0243569	0.0207812	0.0288436	0.0600561	0.0134134	0.0245179	0.0317273	0.0199399	0.0447253	0.0260751	0.0322694	0.0137861	0.02621	0.0445102	0.076549	0.0612248	0.0142549	0.0131095	0.0555499	3.05063
590	-15725.8	-15709.6	-16.2537	0.0796954	0.114853	0.0748682	0.0979403	0.086925	0.0894848	0.126139	0.159233	0.102858	0.11352	0.0739201	0.0749707	0.0919979	0.0936276	0.118965	0.12298	0.0553888	0.071031	0.102074	0.143047	0.121044	0.0963626	0.16037	0.049093	0.0352667	0.0112757	0.0302925	0.0448628	0.0213611	0.019861	0.0304993	0.0261666	0.0312045	0.0125778	0.0320275	0.0316635	0.0437536	0.037545	0.0664923	0.0716741	0.0103906	0.0177606	0.0485568	3.04362
600	-15725.4	-15708.7	-16.7851	0.0755517	0.115731	0.096273	0.111114	0.086925	0.0894848	0.121992	0.158049	0.102858	0.116122	0.0611151	0.0989768	0.110575	0.0693641	0.106615	0.130552	0.0839294	0.0802395	0.0941115	0.123688	0.120435	0.106828	0.130897	0.0427454	0.0286534	0.0153135	0.0309666	0.0465801	0.0248961	0.0132577	0.0332163	0.0229908	0.0454225	0.0271472	0.0462096	0.0124025	0.0403223	0.037086	0.0682622	0.0792573	0.0233731	0.0177605	0.0494726	3.09677
610	-15724.4	-15707.9	-16.5204	0.0764997	0.109221	0.0955624	0.104499	0.072608	0.0695556	0.112964	0.170467	0.118531	0.114997	0.0880792	0.0803255	0.109356	0.0823618	0.0855322	0.10861	0.0551231	0.0592919	0.115915	0.126599	0.120435	0.116413	0.136289	0.0334909	0.027839	0.0267009	0.0330575	0.0549302	0.0281934	0.0158237	0.0308689	0.0299946	0.0380535	0.02552	0.0508737	0.0253754	0.0374338	0.0324383	0.0799351	0.0646331	0.0158797	0.0281926	0.0618233	3.07029
620	-15721.1	-15705.6	-15.4724	0.0735323	0.123017	0.085937	0.0992324	0.0749742	0.0881592	0.113958	0.154418	0.112656	0.118803	0.0703618	0.079962	0.094907	0.0961709	0.0714862	0.135938	0.0645206	0.063173	0.0990631	0.119966	0.105246	0.0905253	0.137719	0.0285387	0.0226881	0.0246361	0.0236756	0.0546208	0.0257833	0.0225678	0.0218222	0.0282276	0.0383496	0.0247658	0.0462008	0.0120031	0.0368413	0.0446462	0.0653041	0.0816592	0.0171321	0.0238373	0.0484709	2.9655
630	-15727.3	-15711.2	-16.0498	0.0662254	0.137088	0.10588	0.0995752	0.0807082	0.0786478	0.118551	0.163495	0.111161	0.104874	0.0890545	0.0903577	0.0869607	0.0835551	0.0855545	0.138166	0.0455607	0.0736996	0.0802645	0.119418	0.120132	0.101821	0.134863	0.026296	0.0399327	0.0268173	0.0207609	0.0421408	0.0387588	0.0245269	0.0218763	0.0257966	0.031105	0.0325794	0.0422055	0.0153705	0.0390157	0.0393129	0.074664	0.0582174	0.0261958	0.0210084	0.061043	3.02324
640	-15725.9	-15709.6	-16.2498	0.0773145	0.124119	0.0972411	0.0972442	0.0623875	0.060698	0.118551	0.140916	0.10082	0.122357	0.0574013	0.0801202	0.104863	0.0751347	0.107168	0.138792	0.0524252	0.086768	0.110688	0.133447	0.116687	0.106175	0.152374	0.0287069	0.0232382	0.0244142	0.02732	0.0524104	0.0384388	0.0173515	0.0255185	0.0327299	0.0284306	0.0250618	0.0444169	0.0127557	0.0446215	0.0464329	0.0711532	0.0796392	0.0257447	0.0193583	0.0518036	3.04324
650	-15727.4	-15711.6	-15.8712	0.0845143	0.128096	0.106039	0.109809	0.0612323	0.065866	0.112402	0.162144	0.115748	0.110061	0.0619442	0.103155	0.0894003	0.0690537	0.082529	0.134344	0.0572644	0.0827289	0.096044	0.1279	0.100243	0.0893967	0.147461	0.0410761	0.0240948	0.0279	0.0193759	0.0479574	0.0198897	0.0184081	0.0287494	0.0246052	0.0603535	0.0295392	0.0527557	0.0147325	0.0528192	0.04645	0.0609558	0.0478272	0.0193327	0.0240452	0.0471259	3.00537
660	-15721.9	-15705.1	-16.7958	0.0915902	0.109469	0.0889692	0.100544	0.0809142	0.0837646	0.112402	0.173686	0.135136	0.106104	0.0788569	0.0841483	0.105365	0.093355	0.100528	0.143748	0.0553122	0.0673112	0.108218	0.11555	0.104027	0.105203	0.129444	0.044703	0.0273079	0.0286122	0.0308547	0.0366657	0.0330446	0.0086186	0.0299602	0.0235416	0.0313334	0.0383942	0.0564544	0.0213232	0.0539658	0.0371258	0.0638529	0.0694636	0.0122887	0.0244664	0.0522112	3.09783
670	-15729.4	-15712.3	-17.0788	0.0811764	0.12162	0.107505	0.127163	0.0769204	0.0676338	0.120235	0.142859	0.114148	0.12798	0.0831691	0.0639407	0.0945841	0.0899286	0.100528	0.120239	0.0706558	0.0878307	0.089865	0.151166	0.112253	0.105236	0.157996	0.0263671	0.0227916	0.030854	0.0365148	0.0359671	0.0237657	0.0107517	0.0473495	0.029268	0.0371524	0.0307831	0.0447795	0.0206753	0.0573013	0.0488401	0.0716354	0.0705242	0.0146946	0.0147851	0.0367016	3.12613
680	-15726.3	-15710.6	-15.6729	0.076927	0.106088	0.10782	0.09867	0.095466	0.0660288	0.121844	0.154162	0.100367	0.113711	0.0670921	0.0845518	0.117143	0.0780746	0.0790078	0.120239	0.0638611	0.0807725	0.0869256	0.149375	0.0962921	0.0916911	0.132564	0.038429	0.0333745	0.0349804	0.0285192	0.0442217	0.0383205	0.0182606	0.033402	0.0186784	0.0390404	0.0232333	0.032835	0.0123951	0.0432711	0.0505777	0.058113	0.0466841	0.0164516	0.0248265	0.0612595	2.98555
690	-15734	-15717.6	-16.3348	0.0915939	0.109558	0.0832998	0.0907677	0.0750232	0.0918831	0.135946	0.200646	0.115366	0.109737	0.0643382	0.0720258	0.121752	0.0860003	0.103021	0.0920366	0.0571226	0.0826218	0.097475	0.121088	0.119591	0.0902106	0.139373	0.0560215	0.0304442	0.0457009	0.029191	0.0453119	0.0222429	0.0140567	0.0273547	0.0174819	0.0418101	0.0319632	0.0378381	0.0187886	0.052061	0.0314675	0.0566485	0.0511727	0.00979526	0.0235175	0.0583882	3.05173
700	-15727.8	-15711.5	-16.2917	0.0951837	0.10301	0.102972	0.110765	0.069291	0.0729846	0.113473	0.173124	0.123708	0.0977246	0.0606092	0.0827093	0.103037	0.0759012	0.0794056	0.132026	0.0538316	0.0767059	0.0939115	0.125353	0.131794	0.0953623	0.116352	0.0402342	0.0249915	0.017269	0.0440505	0.0530093	0.0445153	0.019041	0.0263545	0.0402526	0.0260796	0.0237446	0.0364188	0.0276794	0.0496441	0.0278469	0.0689275	0.0696213	0.0221806	0.0401128	0.0562188	3.04743
710	-15725.5	-15709.3	-16.2547	0.0838392	0.102951	0.0921394	0.1211	0.0742842	0.0795243	0.132645	0.156611	0.106201	0.0917923	0.0703171	0.0827093	0.0996455	0.0759012	0.0899833	0.123607	0.0556042	0.0665729	0.0863982	0.134793	0.109376	0.10017	0.150589	0.0271183	0.0281913	0.01331	0.0318252	0.0388602	0.02591	0.0368019	0.030834	0.0389155	0.0477061	0.0272275	0.0422092	0.0174477	0.0583641	0.0490149	0.0836809	0.0657708	0.0312207	0.0199366	0.0426288	3.04373
720	-15731.5	-15715.7	-15.7091	0.082389	0.0969483	0.0964742	0.110927	0.0796011	0.0633738	0.0975224	0.166842	0.0915824	0.0961185	0.0719186	0.0755988	0.0723302	0.0935029	0.0940841	0.143565	0.0669308	0.0965217	0.133579	0.100565	0.109376	0.0843779	0.150589	0.0325725	0.0223593	0.0266672	0.0179521	0.0510539	0.0264606	0.0258387	0.034076	0.0236829	0.0378355	0.025014	0.0343012	0.0287702	0.0474521	0.0423369	0.0827928	0.0653204	0.0103564	0.0234141	0.0561939	2.98917
730	-15730.3	-15715.4	-14.9658	0.0950275	0.0916456	0.0938976	0.114604	0.0669106	0.0708452	0.112907	0.14728	0.103883	0.116525	0.0570734	0.0825059	0.0707948	0.0763742	0.0921851	0.102344	0.0834931	0.0868764	0.0845944	0.0916168	0.120628	0.102302	0.14724	0.0263888	0.0202497	0.0264654	0.0211106	0.047134	0.0190495	0.0240903	0.026097	0.0309851	0.0283872	0.0326944	0.0409108	0.025665	0.0425303	0.0464557	0.0797786	0.0686853	0.026783	0.013688	0.0561317	2.91483
740	-15726.4	-15709.8	-16.5994	0.077959	0.117544	0.0875167	0.101823	0.0758574	0.0790281	0.147689	0.149401	0.107674	0.126096	0.0807653	0.0892953	0.111067	0.0826381	0.115309	0.120743	0.0578635	0.0662578	0.109825	0.101377	0.126301	0.086401	0.139808	0.0400106	0.0212933	0.0260742	0.0290979	0.0494725	0.0372046	0.0235395	0.0244228	0.0172897	0.0361003	0.0189392	0.034919	0.0397839	0.0619589	0.0327386	0.0630344	0.0581059	0.0193059	0.0257245	0.060937	3.07819
750	-15728.7	-15711.5	-17.2204	0.100377	0.113558	0.0815799	0.0991997	0.084055	0.0717763	0.158068	0.171342	0.103738	0.109554	0.0854391	0.091455	0.113852	0.0871162	0.0984699	0.124315	0.0634365	0.0964819	0.0885362	0.113186	0.109749	0.0863243	0.165285	0.0263116	0.0282591	0.0236046	0.0338513	0.039247	0.0251374	0.0288111	0.0333719	0.0225279	0.0507744	0.0265992	0.0345279	0.0397839	0.0439359	0.0283371	0.0740972	0.0725097	0.0166291	0.0195138	0.0555644	3.14029
760	-15731.5	-15715.7	-15.7128	0.0670957	0.0875973	0.087704	0.0843036	0.071115	0.0813538	0.132043	0.157022	0.100443	0.109554	0.0743226	0.086305	0.108398	0.0785408	0.0949574	0.151245	0.0714298	0.0689272	0.100468	0.131648	0.109749	0.0930495	0.120309	0.0267197	0.0206442	0.0219132	0.0394752	0.0552113	0.0237989	0.0403409	0.0169794	0.0194667	0.0428872	0.0265065	0.037524	0.0286157	0.0416473	0.0574301	0.0676186	0.0654926	0.0235599	0.0106341	0.0554916	2.98954
770	-15727.4	-15711.9	-15.5272	0.0879567	0.110029	0.0751728	0.0915469	0.0774596	0.070446	0.115806	0.141204	0.112333	0.117882	0.0789337	0.0701361	0.0874597	0.0905426	0.0818935	0.147353	0.0551588	0.097682	0.10032	0.11498	0.109749	0.0953024	0.141664	0.0305043	0.0231917	0.0201892	0.0361051	0.0300755	0.0304819	0.0360375	0.0283204	0.0238965	0.0512886	0.026801	0.0246463	0.00930151	0.0500234	0.0470768	0.0676186	0.0635411	0.0185813	0.0250617	0.0572189	2.97097
780	-15718.2	-15702.3	-15.8331	0.0766468	0.113624	0.0740645	0.109832	0.0690541	0.0759339	0.113345	0.160124	0.104468	0.12016	0.0939401	0.07101	0.105275	0.0700604	0.102921	0.147353	0.0634271	0.0820668	0.0906484	0.109883	0.115233	0.0865046	0.142144	0.0336453	0.0243863	0.0340979	0.0362223	0.0404105	0.020938	0.0216269	0.0418592	0.0235069	0.0413429	0.0333446	0.032403	0.0123015	0.0382614	0.0457104	0.0668308	0.0565399	0.0158887	0.0213895	0.0631407	3.00157
790	-15726.8	-15709.7	-17.0996	0.0909725	0.114562	0.084924	0.109832	0.0765363	0.0752562	0.117979	0.160688	0.115744	0.12364	0.0753401	0.0630538	0.106139	0.0743638	0.119989	0.147353	0.0627614	0.0827679	0.100331	0.13012	0.121549	0.101901	0.117002	0.0384035	0.0441895	0.0303754	0.0309434	0.053895	0.0273325	0.0178525	0.02718	0.0255988	0.0388262	0.0243933	0.030435	0.0237885	0.0284264	0.0453593	0.0839019	0.067533	0.0338298	0.0231134	0.0600301	3.12821
800	-15724	-15708.5	-15.4992	0.0899597	0.0960404	0.085663	0.0879459	0.0739933	0.0651006	0.117987	0.153322	0.107272	0.121158	0.0672916	0.0675355	0.0981083	0.0948543	0.0866262	0.126052	0.0557728	0.0659115	0.101389	0.12	0.121549	0.105648	0.120554	0.0291585	0.0273137	0.015802	0.0284126	0.0543425	0.0314405	0.0235185	0.0472356	0.0332283	0.0356608	0.0274525	0.0368539	0.0373291	0.0418621	0.0359235	0.0754008	0.067533	0.014649	0.0132529	0.0620702	2.96817
810	-15731.2	-15715.1	-16.0526	0.0661958	0.096228	0.0735177	0.0916521	0.0813958	0.0645101	0.117987	0.153322	0.127373	0.136941	0.0640534	0.0879258	0.0981083	0.0762367	0.0720373	0.114731	0.0670895	0.0831547	0.117231	0.12	0.105211	0.112986	0.154463	0.0371879	0.0236285	0.0277163	0.0362814	0.0538407	0.0353922	0.0344737	0.023585	0.0297875	0.036434	0.0204364	0.0445255	0.0248686	0.0380462	0.0581503	0.048117	0.0667356	0.0225642	0.0247289	0.0546665	3.02352
820	-15723.8	-15708	-15.8325	0.0815098	0.119172	0.0942485	0.0916521	0.0891266	0.0652073	0.121753	0.156732	0.122254	0.0934484	0.0680963	0.0870108	0.0946869	0.0746874	0.0972204	0.127787	0.0532811	0.0884569	0.0896799	0.0938434	0.114064	0.117114	0.154463	0.0408051	0.0323489	0.0345375	0.0238165	0.0390172	0.0217235	0.0220109	0.0422795	0.0365441	0.0335142	0.03596	0.0347898	0.0143314	0.0434823	0.0430893	0.0712712	0.048486	0.01865	0.0238132	0.0455387	3.0015
830	-15729.9	-15713.7	-16.2119	0.0877791	0.118413	0.1056	0.100416	0.0614031	0.0721435	0.139176	0.157844	0.109082	0.131497	0.0763367	0.0814708	0.0915719	0.0789698	0.0753689	0.127062	0.0427213	0.0864611	0.111507	0.103819	0.128378	0.0970292	0.122275	0.0284532	0.0368143	0.0187133	0.0483761	0.0493784	0.0301793	0.0383871	0.0228411	0.0268263	0.0323008	0.0235473	0.0307929	0.0108057	0.0481773	0.045612	0.0725265	0.0802821	0.0149558	0.0326767	0.0414725	3.03944
840	-15727.7	-15711.4	-16.3811	0.097723	0.112239	0.0971887	0.122314	0.0685404	0.0653465	0.117177	0.15717	0.11579	0.1116	0.0577418	0.0961816	0.0936628	0.0631021	0.10334	0.127062	0.0527824	0.0978945	0.0912582	0.115204	0.132586	0.102629	0.121528	0.0324433	0.0310171	0.0394795	0.0178713	0.0572937	0.028967	0.0213299	0.0400289	0.0322136	0.0397581	0.0327491	0.0462021	0.0186725	0.045182	0.0409053	0.0544027	0.0802821	0.00926335	0.0256049	0.0426371	3.05636
850	-15727.6	-15710.7	-16.8362	0.0904696	0.127869	0.0894853	0.096986	0.0796333	0.0898024	0.118906	0.16211	0.11337	0.12843	0.063645	0.0815078	0.101042	0.0602774	0.0792302	0.132098	0.0605031	0.0874483	0.0946515	0.113647	0.118071	0.121133	0.143096	0.0346624	0.0395257	0.0334836	0.0313613	0.0476737	0.0206589	0.0160823	0.0268456	0.0297362	0.029795	0.04275	0.0432388	0.0255742	0.0338411	0.0409955	0.0693077	0.0555837	0.0134506	0.0428123	0.071083	3.10187
860	-15721.4	-15705.2	-16.2062	0.0966078	0.110297	0.0810153	0.115705	0.0724019	0.0899787	0.112637	0.173259	0.0906961	0.100135	0.0879897	0.0860035	0.0958576	0.0735004	0.0816198	0.127681	0.0619895	0.0807985	0.0897169	0.12958	0.118632	0.107184	0.143277	0.039258	0.0232274	0.0345755	0.0327072	0.040326	0.0226026	0.0180524	0.0402556	0.0244744	0.0289968	0.0320544	0.027927	0.0184696	0.0508418	0.0393877	0.0825392	0.0524897	0.0235114	0.0317046	0.0489142	3.03888
870	-15719.7	-15704.1	-15.6427	0.0931342	0.116042	0.0844174	0.101935	0.0732563	0.0779298	0.106626	0.164626	0.0873907	0.105921	0.0759846	0.0837638	0.0843546	0.0775116	0.0934969	0.130594	0.080862	0.0784615	0.0982947	0.116503	0.099787	0.104513	0.143277	0.0332706	0.0309208	0.0261413	0.0348692	0.058225	0.0255402	0.0198562	0.0249771	0.0255907	0.0424946	0.0260016	0.0301655	0.0160426	0.0625749	0.0346373	0.0803517	0.0547383	0.0102388	0.0228092	0.0443957	2.98252
880	-15733	-15716.6	-16.4327	0.0618206	0.119757	0.0905918	0.111277	0.0878953	0.100435	0.145249	0.152958	0.0964901	0.105921	0.0670435	0.0832868	0.102656	0.0852691	0.114821	0.144485	0.0591494	0.0720717	0.0817416	0.108772	0.120452	0.109053	0.142273	0.0385868	0.0279811	0.0141179	0.0324225	0.0485331	0.0321315	0.0219351	0.031561	0.0240886	0.0458875	0.0337882	0.0491329	0.025738	0.0343386	0.0339049	0.055803	0.0660758	0.0166335	0.0114543	0.0539408	3.06152
890	-15729.9	-15713.9	-15.9399	0.0841297	0.114857	0.0947608	0.103837	0.0603146	0.0840979	0.101242	0.13881	0.112235	0.131686	0.0753715	0.0952555	0.107849	0.0902081	0.118882	0.131544	0.0566093	0.0754018	0.0776884	0.108772	0.120162	0.113971	0.13669	0.0405898	0.0230532	0.015755	0.0347447	0.0479738	0.0329555	0.0274886	0.028118	0.0180939	0.030683	0.0219495	0.0309776	0.0117979	0.0331952	0.0378369	0.0749142	0.053337	0.0190856	0.0330794	0.062239	3.01224
900	-15725.8	-15709.1	-16.7931	0.0978837	0.108055	0.0884989	0.11068	0.0569347	0.0821719	0.122926	0.148496	0.122429	0.116888	0.076547	0.0679465	0.106079	0.0779302	0.0926813	0.143509	0.0821874	0.0903606	0.109789	0.122519	0.107138	0.094116	0.14291	0.0405493	0.0249361	0.030241	0.0300036	0.0583226	0.0215322	0.0292634	0.0365633	0.0302656	0.0351758	0.0302213	0.0471691	0.0162923	0.0421321	0.0412907	0.0446039	0.0565332	0.0227736	0.0280822	0.0629347	3.09756
910	-15721.4	-15705.9	-15.5077	0.0811592	0.10203	0.0883324	0.101423	0.0662196	0.0843733	0.121747	0.141931	0.126304	0.106982	0.0812718	0.0742033	0.102803	0.0779302	0.0928217	0.143295	0.0545522	0.0938021	0.107584	0.104108	0.107012	0.0971107	0.133142	0.0424129	0.0260351	0.0273387	0.0225549	0.0382551	0.025061	0.00797467	0.0335774	0.030022	0.0221928	0.0345981	0.0475768	0.0190811	0.0489741	0.0361235	0.0558915	0.0557838	0.018741	0.0237596	0.0629347	2.96902
920	-15726.7	-15711.3	-15.4415	0.066136	0.105122	0.0906845	0.103308	0.0647034	0.0843733	0.115582	0.132905	0.0849263	0.1196	0.0610807	0.0695552	0.0890497	0.0684696	0.109402	0.127545	0.0811568	0.0822727	0.0982217	0.132573	0.114482	0.103761	0.137675	0.0322365	0.0339656	0.0382653	0.0215182	0.0295112	0.0328789	0.0196801	0.0369864	0.0299285	0.049157	0.0278989	0.0354714	0.03037	0.0512433	0.0361364	0.0685287	0.0457919	0.0161562	0.0214533	0.0626366	2.9624
930	-15728	-15712.4	-15.6468	0.107011	0.116222	0.115585	0.0967321	0.0642071	0.0702432	0.125347	0.144946	0.115891	0.0799053	0.0635338	0.0697263	0.095071	0.0912575	0.107441	0.131416	0.0656281	0.093239	0.0775058	0.133845	0.119533	0.0888519	0.129203	0.0416029	0.0273612	0.026417	0.0278426	0.0402737	0.0265771	0.0171516	0.0305715	0.0381093	0.0342935	0.0321982	0.036246	0.0235487	0.0382944	0.034002	0.0609561	0.0563536	0.0208861	0.0223652	0.0455377	2.98293
940	-15722.9	-15707.1	-15.781	0.0781776	0.116258	0.0760813	0.0887745	0.0660842	0.0823954	0.123747	0.170937	0.0995035	0.108784	0.0612104	0.0845634	0.0989693	0.0780014	0.0764413	0.131113	0.0568334	0.0748699	0.0922558	0.14229	0.114163	0.0740671	0.153945	0.0322506	0.0285268	0.0236107	0.0377534	0.0514255	0.0262877	0.0340357	0.0351487	0.0227429	0.0367476	0.0175473	0.036722	0.0378744	0.0473728	0.0444539	0.0866913	0.0702872	0.0135575	0.0201033	0.0437518	2.99636
950	-15735.3	-15718.9	-16.3883	0.0781776	0.114478	0.0796487	0.111633	0.073957	0.0738437	0.124456	0.170044	0.106243	0.119415	0.0914229	0.0972794	0.0989693	0.0817521	0.0835368	0.139831	0.0383569	0.0646798	0.104915	0.105993	0.114222	0.102303	0.138292	0.0277912	0.0164664	0.0401699	0.0239694	0.0381862	0.014045	0.0425687	0.0347327	0.0384595	0.0476312	0.0358045	0.0450562	0.0147494	0.0362303	0.0476632	0.0901546	0.0539459	0.0224071	0.00937909	0.0642255	3.05708
960	-15725.3	-15709.7	-15.6315	0.0771896	0.116168	0.0888133	0.0880241	0.073957	0.0829298	0.111262	0.167214	0.106104	0.102353	0.0755227	0.0990588	0.0869431	0.0691667	0.098401	0.126947	0.0768932	0.0703836	0.103133	0.116216	0.123115	0.0910439	0.131863	0.0409301	0.0323336	0.0398071	0.0197367	0.0538	0.0338998	0.0137237	0.0290385	0.0301642	0.0271484	0.0267387	0.0487867	0.0108257	0.0469471	0.0344593	0.0854905	0.0392567	0.00847918	0.0247788	0.0523611	2.98141
970	-15721.8	-15706.6	-15.2081	0.0820354	0.102884	0.0897815	0.093436	0.0715796	0.0712949	0.111518	0.152445	0.10334	0.0981435	0.079765	0.0776631	0.1081	0.0821038	0.104652	0.108281	0.0455554	0.0693444	0.085996	0.139733	0.123115	0.0910439	0.130869	0.0328252	0.0315078	0.0412761	0.0306588	0.038273	0.0205505	0.0326701	0.0430656	0.0298777	0.0435912	0.0239578	0.0376211	0.0180818	0.0338894	0.0469803	0.0627332	0.0641923	0.0206276	0.0210833	0.042926	2.93907
980	-15738.1	-15721	-17.0838	0.0912131	0.119103	0.110172	0.127511	0.0870914	0.0897047	0.128537	0.165898	0.120806	0.126282	0.0730976	0.0776631	0.0952741	0.0870673	0.0920161	0.137945	0.0784164	0.0558933	0.102027	0.16064	0.106313	0.0877644	0.127017	0.0301429	0.0214317	0.0152029	0.0169596	0.0487441	0.0190132	0.0180579	0.026344	0.0236803	0.0461895	0.0340933	0.0279488	0.0202506	0.0307759	0.0456657	0.076957	0.0620437	0.0215904	0.0269632	0.0671278	3.12663
